tid,pathhash,sid,pid,tm,cpathhash,st,du
623837370,1181206233,1593443833,85284187,1537707480000,1491251091,1,541846360
772863845,16830577,1280539125,859658764,1537707540000,448739537,0,490467503
1257287212,323248196,1885256525,849515361,1537707600000,2104281815,0,1301992318
1209765203,1854154410,1965388767,1858035494,1537707660000,2052728503,0,891612704
1807861968,2140404961,1414992442,1183884158,1537707720000,603092020,0,1139208287
801963227,1812214031,1558686575,687328420,1537707780000,1612040005,1,760487425
1284076567,1519190990,351066165,432371903,1537707840000,518757980,0,751467836
1578448352,1814543901,779932859,1369468885,1537707900000,653130292,0,2003533730
1065002232,1836493317,604225989,146357384,1537707960000,1653474307,0,980462805
4677559,1104899659,1399313519,1817103570,1537708020000,1447992331,0,1283267007
567572723,1004931143,434791924,1040066455,1537708080000,1064293179,1,885018785
2127513096,851514585,1945567153,1158016054,1537708140000,1107168664,1,2065936034
1072487680,1432547991,1690412910,49365994,1537708200000,1529649769,1,429407697
1879769947,2020466851,1194181141,520296852,1537708260000,934985972,0,549803608
156304703,236544568,1866841711,1698185801,1537708320000,1682037548,1,562851134
1677203878,1156916634,780607123,1814062048,1537708380000,1328968427,1,578967394
887596583,1538784312,669678735,400758359,1537708440000,507268114,1,2056140241
242495499,27975228,2106220231,1990315034,1537708500000,1501191853,1,242626688
556084207,1503457997,1385709669,1842714758,1537708560000,1705491584,0,1527980131
1268303884,172517457,1381209636,268547125,1537708620000,500483729,1,1419194266
448491930,117890788,1012752603,1364947765,1537708680000,271449893,0,560849466
1994458484,2083062342,50470449,1295011929,1537708740000,855914030,0,126560570
342576236,1528194080,1227983914,397262543,1537708800000,1508612218,0,833929219
1948338883,234932558,187545788,470729986,1537708860000,1653072658,0,1782910133
206287129,1711756103,994419686,2032607391,1537708920000,674600411,1,1953789681
1647882506,576407050,650417367,1909501184,1537708980000,1455940305,1,777295125
741658148,1492700687,826306219,1001830827,1537709040000,838403351,0,795815313
501758945,329097750,1781910735,1021339581,1537709100000,1619752179,0,519632870
1517228866,1695373885,1587189379,117706097,1537709160000,626260944,1,713064949
547632296,132958792,1029385246,326802793,1537709220000,318434010,0,1940245575
402269681,1353474994,356904775,1222626908,1537709280000,248295195,0,1036971139
122360746,835751985,1510954343,275710033,1537709340000,1340508085,1,2047006560
1518735658,839122851,1227038073,636910314,1537709400000,1335046207,0,1656758409
861479293,636370134,1932190364,269307928,1537709460000,1780861357,0,1048133811
451116002,1611953462,607690808,1353715924,1537709520000,1359826251,0,317927321
1940612255,592313486,412191417,320205269,1537709580000,993194164,0,2010632912
1661426385,1604359229,1941665837,976451032,1537709640000,1673228701,1,954269867
280194442,831473649,151060420,970211863,1537709700000,847292314,1,2046545652
1997267152,1817497820,1532954299,2088038218,1537709760000,1414634868,1,516515090
1023460014,1716876539,1052245880,1803807817,1537709820000,1353537061,1,496112231
476013202,1749693684,1391221670,1600154294,1537709880000,944560186,1,26781267
823786669,1836058082,866360702,2009931623,1537709940000,156203431,0,1685926521
1268390885,1421022166,641976998,723569389,1537710000000,813611359,1,2082418981
1152504570,1777016611,748353280,696876463,1537710060000,1675971686,0,1380336958
698325633,1259990552,39198049,1650055072,1537710120000,927404792,0,866796326
19262759,770563700,582146531,1130368480,1537710180000,1828883582,0,778039764
437671997,1507477906,541220779,1908591398,1537710240000,1497215635,0,1377887999
1613583383,122759375,869051292,1720624132,1537710300000,1820969262,1,1645253408
886457525,661350575,84481493,1667637191,1537710360000,1695747314,0,423702255
1412114351,132158154,2062121560,1783567804,1537710420000,1733574917,0,1679944167
1428911233,1197177197,37897450,1774713748,1537710480000,1741034833,0,2076874965
1807742546,1030925290,1783192968,1172991012,1537710540000,1374887853,1,2037830530
1509123129,1341040751,111790152,1233973724,1537710600000,194807416,1,831253172
2041089861,1468302269,944009331,1458893701,1537710660000,1805360313,0,418472732
61693849,1924459698,1165871113,1451735609,1537710720000,1069508327,1,1790696670
1101884416,705708158,1859945349,1513484204,1537710780000,1892828550,1,1491724370
1378060385,664683782,1166203398,1379795356,1537710840000,470870842,0,1240673227
452106777,945965626,598748983,1942877689,1537710900000,2103548875,1,1475886535
1972599192,1768761582,413354443,245582109,1537710960000,1611841256,1,1622720604
1658265745,1990747767,62415796,623180223,1537711020000,2116847138,1,1258478670
191345497,160189067,319541262,1320590989,1537711080000,2029851001,1,332317951
1577643304,615535250,886499748,1364863741,1537711140000,1210252371,1,1847591687
1840794798,1840619046,850012071,1551639246,1537711200000,1938741459,1,847981610
1367323331,1814597744,1776649574,48504332,1537711260000,773934393,1,102949789
1135188106,1629485709,1173564178,1423709754,1537711320000,1539226083,0,1164700555
421327759,767904592,52076202,423037681,1537711380000,1741230803,0,1615944369
938043359,380146513,962090205,1404437909,1537711440000,798836643,0,2105375514
108541652,1694568739,551871103,920119506,1537711500000,1902028362,0,482031947
457951161,315833722,381400476,1401927521,1537711560000,373085350,0,487523318
1448297118,2026488714,144744913,1842676608,1537711620000,559872790,1,389916964
446573627,1603462635,155333444,1942806465,1537711680000,416864887,1,1345177914
1215109224,1565193331,52401871,1036381071,1537711740000,491457031,1,396926129
1761528165,2062929510,1059846157,1823843917,1537711800000,1923018591,1,642554260
1187505856,117548955,39867443,1084423634,1537711860000,959116000,1,857581345
861715645,1690803049,177522915,1424900671,1537711920000,42050891,1,1514502817
1983541978,1357064600,1606903090,774278169,1537711980000,196052901,1,1120518305
641975103,1008719274,1274740515,1203429941,1537712040000,2136509382,1,1034461954
565661811,831300922,179379830,1928928401,1537712100000,1775697525,0,1025979136
1072154748,96487045,1538995486,1602269786,1537712160000,1579492862,1,1507239121
1531406640,26153568,1987239290,451809097,1537712220000,2055269325,1,57010927
1662807796,165851545,1950477803,1491026718,1537712280000,1479867711,1,1145496025
1058238991,502661440,1658116804,300918638,1537712340000,902315094,0,412731310
1558129795,820458657,1153012839,306941929,1537712400000,936706583,1,1050573424
906808168,2021011079,1730956836,715978059,1537712460000,2049654013,0,861939497
909644303,2079571758,1478277241,1786221884,1537712520000,472467991,1,2051378291
1202138162,288329615,1191183951,292568264,1537712580000,1875395688,1,49737193
1166254470,1434796930,2017703518,1299158298,1537712640000,364413600,1,1792953030
264953989,1044144931,1866484678,2010162322,1537712700000,793164837,1,1925117845
525180031,1842040624,2012635448,1920021004,1537712760000,19719769,0,908696451
1913836511,159936195,1878024069,369042555,1537712820000,1905758512,0,992155575
1455581985,980570494,2007058705,1411151613,1537712880000,289571900,0,965988043
1141371177,1931205834,1996346865,1363130483,1537712940000,709531076,0,119202251
525401732,864039229,1293579836,492749549,1537713000000,98741020,0,928607044
703352837,1120843391,1390694257,773528866,1537713060000,1698434204,0,1383478026
572088818,1411222174,1371550829,852337468,1537713120000,1538409062,0,1665366772
871389613,1820051628,622007863,1568623803,1537713180000,1827883912,0,1585430546
1675675460,1146963223,847575327,308002829,1537713240000,2011496421,0,1505720819
1281769434,15848947,1354373599,1919451866,1537713300000,252570530,1,31324669
19496184,937513045,1473375728,967701734,1537713360000,1932104087,1,1324815455
370265628,1087177468,2144835163,158605330,1537713420000,294485518,0,973030433
2052683787,1376105442,671271586,1805606351,1537713480000,1522002327,1,626183040
456872530,182130143,1866841666,1551398625,1537713540000,495982334,0,1329040766
230854004,311569747,254340633,2080890623,1537713600000,1698120998,0,1716257894
786196112,1827583378,858768220,902209131,1537713660000,2028177061,1,1631120910
742450262,770966131,1229356998,1864933502,1537713720000,1155636121,1,1233911532
860422228,424181011,1371345136,1205332149,1537713780000,1021778875,1,1713195473
1595866994,670316132,592108514,789925275,1537713840000,131646052,1,26842093
1954139639,1904553846,814684352,2101666759,1537713900000,1206427629,0,533657337
1473230040,223293245,240897678,1724549250,1537713960000,1275693559,1,944468364
1756686261,1518922937,1523486766,963268074,1537714020000,1991019581,1,1801210741
1161685456,777255296,1015829779,889370132,1537714080000,534493709,0,787865487
1888428943,1352505756,307513936,308147762,1537714140000,457649325,1,665454368
396156751,1779255272,1208826944,1063891302,1537714200000,1316910947,0,1322011459
1870823910,487780337,543835743,206608194,1537714260000,2007411359,0,2101456637
267081652,126434188,1161399216,905962412,1537714320000,1627145296,0,778520216
654982383,1830963489,1870552593,2075760352,1537714380000,228732988,0,1924533224
1864715641,1486670059,1143156756,109611571,1537714440000,1124290846,1,2103841285
538459693,1644425487,1003603952,1995054261,1537714500000,400731411,1,1788132713
1599019404,2036771172,2070813038,887000223,1537714560000,326791409,1,1595659891
1412764055,340772346,1416807034,1432043209,1537714620000,698229852,0,1133794432
28782490,227996691,1441963321,874771283,1537714680000,206623154,1,912034375
2005320416,1553206824,1455659337,69156708,1537714740000,1162833093,1,961994506
1939144888,244114865,807111137,1060814439,1537714800000,1693575672,0,221850042
1627520381,186826428,1618425865,617068868,1537714860000,1245926068,0,1409991198
224661478,351308439,1157016655,1190042877,1537714920000,1800970489,1,2070690615
176776385,942802969,381892750,216800482,1537714980000,1300422354,1,1700296123
1792030422,112667746,1561855528,2068534685,1537715040000,273066660,0,799887602
840510057,325023242,921304399,1929777568,1537715100000,146221003,1,1613819889
424305981,1510145189,1798967633,210908320,1537715160000,1186712450,0,194109476
815450270,766565657,894432502,828093115,1537715220000,1474515510,0,2089817542
917681894,1519387873,397385575,1802339953,1537715280000,1212881020,1,304528024
2031700764,2126517312,1859681052,1225653797,1537715340000,2063539635,1,73626808
701427635,253022329,218388141,316486913,1537715400000,1286661022,1,1695442281
1242621531,824096549,2054758027,1816795520,1537715460000,556075116,0,1707488498
1475998599,1799583457,1647076749,907656350,1537715520000,778306577,1,1583389506
1608621326,610744096,716041009,1884151725,1537715580000,597112135,0,1054132258
2070239402,1707823324,2146200623,1742810664,1537715640000,907057782,0,157446616
368310735,2072843575,1232925466,1393207132,1537715700000,1497170291,0,1242207182
1681935798,1660302885,1408337297,1308354754,1537715760000,732967222,0,2024041851
656847603,889844525,530210107,1141777414,1537715820000,1454225246,1,751285821
1635341595,1415734054,1867397555,2125012025,1537715880000,1439915898,1,317685173
208821754,982302873,1969975357,469805552,1537715940000,33798663,1,1582770902
1888703417,1774533490,1988716495,292545106,1537716000000,2072737117,0,1003872245
115302495,1758228388,1213062781,1567791862,1537716060000,542295199,0,736640638
233878344,1142697258,1927053066,414033121,1537716120000,282017359,0,899625985
606747031,1372916575,948005484,1953660481,1537716180000,23140313,0,2023193433
1274461229,747717476,633820912,1724492962,1537716240000,404775810,0,1049401729
568535158,174337108,298021609,1264165313,1537716300000,1933672516,0,1491862772
1387426106,1424200964,736062588,330045015,1537716360000,1389792953,0,441809490
1253661160,970256454,1603338883,1848075465,1537716420000,1850803964,0,1880726960
659229738,1914647846,346008447,685195329,1537716480000,1459757869,1,1556060910
898762325,659918318,1627965794,1103124295,1537716540000,1682264452,0,1869912607
1217400138,195625328,1160685808,239171112,1537716600000,1190383863,1,93518808
894151346,817785349,1746038925,2051807852,1537716660000,305799597,1,1360502701
721034010,822082387,1938527144,512528515,1537716720000,1683257987,0,725491769
76017701,2130014398,959618433,1666665846,1537716780000,1483382753,0,231695570
549207679,2035940323,1975576254,65004832,1537716840000,1112632546,0,1960907176
115797148,2062352261,865315398,1325629901,1537716900000,2125465277,0,1664994873
1305643394,512521244,1626803358,1840663231,1537716960000,879837202,1,1235287572
300648514,1322769266,1880646506,1048994595,1537717020000,1935820073,1,52305020
816725062,1035787787,1544982424,798524826,1537717080000,1855307811,0,897714044
1560290331,912252532,1980470340,1402459166,1537717140000,258675339,0,1192214892
1829553277,5692134,1476292397,1849933855,1537717200000,1701305990,1,1397795110
2004034406,130041519,1552431935,172466193,1537717260000,1682037292,1,1638997301
2088600575,1259205449,569884862,1212561664,1537717320000,1479813516,0,2080837240
1676333942,438138930,1671191220,657255537,1537717380000,317254273,0,1665522694
1653433120,570578020,2011893319,973293904,1537717440000,857651539,1,59734560
741983520,206590014,1254274246,845449668,1537717500000,1343642221,1,1590239729
24300138,391010601,1969863839,1656282474,1537717560000,1972267725,1,283963972
676931970,212787822,175126836,2113508588,1537717620000,479045608,0,1733008261
1819912129,1561722966,743792379,393834311,1537717680000,916424134,0,1533425651
1573001442,18696010,1273385754,559234106,1537717740000,1813849594,1,122751012
2128012631,1986703963,1935506329,2084720126,1537717800000,897049468,1,380397539
246761244,1626789513,1787868648,536237094,1537717860000,1004498275,1,1833678351
